date,AAPL,MSFT,JPM,XLE,SPY
2023-10-13,-0.010468846738335036,-0.010648536214336701,0.01669716376944197,0.024273004645827934,-0.0052210838970170315
2023-10-16,-0.000739434616915946,0.015407305133676275,-0.0011248593925760053,0.0073671880180052884,0.01103154146110108
2023-10-17,-0.008936703096539156,-0.0017923916066626688,-0.002402402402402304,0.01145751820404639,-4.806684752611812e-05
2023-10-18,-0.007523979093676414,-0.006036964799851385,-0.012191450933172865,0.01000214503833341,-0.013964090416163533
2023-10-19,-0.0021990740740741588,0.0037687659627483328,-0.004723449641932054,-0.0019090299502937391,-0.009213732263565477
2023-10-20,-0.014963461315392501,-0.014428895025909827,-0.017911818738517882,-0.018409557668537024,-0.012891251957059313
2023-10-23,0.0007065473386718146,0.008343303318430806,-0.015198752922837233,-0.01778054905361215,-0.0018193726802997467
2023-10-24,0.0025888444339845496,0.003778062259968351,0.0013454689354965854,-0.015498647278065603,0.00791496382586887
2023-10-25,-0.01373239436619722,0.03154162000746541,-0.006085994309200093,-0.0020150575172979135,-0.015061539269495605
2023-10-26,-0.02505057717481851,-0.038538085760810636,0.0028628230616301042,-0.008581286233850016,-0.012575541276447666
2023-10-27,0.008117180347879227,0.006021829130598455,-0.04020299738323685,-0.026475836980125234,-0.004763151647541042
2023-10-30,0.012531783508899386,0.02338196782641222,0.014292795769993205,0.0036609825554181352,0.012566312250593237
2023-10-31,0.0028699551569506543,0.002437092548589481,0.013358312291276375,0.0036476286505595645,0.006596952966000158
2023-11-01,0.019078280569963635,0.024190117303835024,-0.0009645526886905564,-0.0025959798655800226,0.011199074343774429
2023-11-02,0.021061253144561976,0.006676161652127366,0.0199533349424732,0.033445164245687886,0.02011386933235859
2023-11-03,-0.005271300063026341,0.013204822118077164,0.012463516604874991,-0.011081420738878855,0.009566531453197413
2023-11-06,0.014860895109728656,0.010850909090909244,0.008414491624464393,-0.012478957675959745,0.0024111654319891596
2023-11-07,0.014700039729837133,0.011511453896627222,-0.0005408328826391751,-0.024499627347773556,0.0029826534647368064
2023-11-08,0.0059850095088935795,0.0075964493001023925,0.005488559059987574,-0.013879305558860078,0.0007674280512219855
2023-11-09,-0.002668890742285157,-0.007087392347875143,-0.0033059122011225295,-0.0033511076080866564,-0.008171634029655483
2023-11-10,0.02358253888610129,0.02553748151518609,0.016507250848503574,0.01223904605378201,0.016357113725672168
2023-11-13,-0.008714596949891074,-0.008291276135544368,-0.004932463196236192,0.007972129435493525,-0.0009984376827497643
2023-11-14,0.01450549450549432,0.010038307748231556,0.020285213147258396,0.009886346559946801,0.02032185632304806
2023-11-15,0.0030870883882150313,0.00041525939870434847,0.00971672023320136,-0.0020884402223144694,0.002215602881869616
2023-11-16,0.009178770044814044,0.017987104629604067,0.012658227848101333,-0.021582112744957027,0.0012798817482346792
2023-11-17,-0.0001070033706062068,-0.017179982058879495,0.010014619883040865,0.023261347928269505,0.0013014865765603734
2023-11-20,0.009417304296645224,0.020992947033605214,0.003401606716363803,0.0015677626198358219,0.00805408632309379
2023-11-21,-0.004293665518155354,-0.011838326922035014,-0.002308136180034559,-0.0024784052636109832,-0.0022794924882664214
2023-11-22,0.003566865417376386,0.013104147819173795,0.0026026604973974354,-0.0005230658984572978,0.004038611899089162
2023-11-24,-0.0071083762134634965,-0.0011365173860100608,0.0015142774733196696,0.004710056756183967,0.0005516389192290472
2023-11-27,-0.0009616925789388553,0.0031967057676156596,-0.0025199798401612794,-0.004036868327772725,-0.0017918380398946887
2023-11-28,0.0032622065351086693,0.011044800302449254,0.0025263461816080746,0.00026149875395842237,0.0010356083577736097
2023-11-29,-0.005490405117270836,-0.010283119658119566,0.0056159550723593465,-0.008235057292469983,-0.0007356707432021325
2023-11-30,0.00310875274695821,0.00016192146808791108,0.012601131237918173,0.0073808325051862855,0.0041181878501035385
2023-12-01,0.006892866684477639,-0.011872318609859489,0.0053736830941100155,0.0057567360353361074,0.006186315320616087
2023-12-04,-0.009605179367437877,-0.014663717539116883,0.008087769885364748,-0.005073355517339229,-0.005487909293284909
2023-12-05,0.021379199485613398,0.009367032479769666,-0.00013952839402830985,-0.019350907792924366,-0.00020607358383939456
2023-12-06,-0.0057706431644108935,-0.010213607160507454,-0.011582472788166265,-0.016532848369781084,-0.004213928315582871
2023-12-07,0.010289151540734398,0.0059639389736476645,0.0033883947479880216,-0.0075919644479151005,0.007980548620170058
2023-12-08,0.007520760432443652,0.009044533296566959,0.012171098916561318,0.012021496621686278,0.004494872195040189
2023-12-11,-0.013114924057850863,-0.008006995873527711,0.004031417251685543,0.0013498519212442606,0.004065897523027884
2023-12-12,0.008036558462023224,0.00848484848484854,0.009830391138802463,-0.015232764733318693,0.004773353916819767
2023-12-13,0.016935021624719937,-2.7316433566459963e-05,0.003701926372797537,0.0154683910956821,0.014409637165336164
2023-12-14,0.0007686001229760819,-0.023055699729559898,0.020012294242196527,0.03262238111029325,0.003351480155686426
2023-12-15,-0.0027648353898929168,0.013421692811005803,0.0083032007499666,-0.005874504909780698,-0.0017119514964035742
2023-12-18,-0.008625558350875417,0.005297574704080876,0.006640988179041019,0.0089557491444765,0.005849983812828752
2023-12-19,0.005437878709410038,0.0016742143543295729,0.014645731626863778,0.013145187950157622,0.006322654069531142
2023-12-20,-0.01086844545173582,-0.007233669443226565,-0.012353706111833618,-0.010148476058588929,-0.014404764693352501
2023-12-21,-0.0007811279487580647,0.008059174210642617,0.006254114549045342,0.004282699710074445,0.009861992082419668
2023-12-22,-0.0056285178236397115,0.0028474427773517164,-0.0006542361792606366,0.0032306336435603544,0.0020895042442230505
2023-12-26,-0.002882599580712797,0.00021841214371520756,0.006481178396072096,0.009403072357285769,0.004389783831679983
2023-12-27,0.0005256241787121585,-0.0016104378207228986,0.006569532977754644,-0.0048491530571357355,0.0018793570763149248
2023-12-28,0.0022589965852377603,0.003308089783197188,0.0058158319870760256,-0.01667004341905154,0.0003926159411233865
2023-12-29,-0.0055037215641052795,0.0020709575453703444,-0.0012849341471250497,-0.0024776942316669937,-0.0030088742166297644
2024-01-02,-0.03631476308438297,-0.014058845923750507,0.012737214538437014,0.011765597914612957,-0.005817217345017722
2024-01-03,-0.007602275213301368,-0.0007446837852000954,-0.004764022105062549,0.017830793521995236,-0.008490919445591438
2024-01-04,-0.012896114632129918,-0.007341981783052787,0.00721215215726323,-0.019168712598794935,-0.0033500220635558353
2024-01-05,-0.004075707665680439,-0.0005283060838616738,0.005449591280653809,0.0009059823307560055,0.0014246495083958255
2024-01-08,0.024554322233434123,0.01930727500347751,-0.0015755971513203848,-0.012672271776264399,0.01484862515734986
2024-01-09,-0.0022980958634273296,0.003002265345670052,-0.008584774649665339,-0.0175497876999563,-0.001577033831537289
2024-01-10,0.00575847318196776,0.01899371411466988,0.00229211766203985,-0.010797955587075525,0.005879342294650369
2024-01-11,-0.0032717160150498303,0.004967020055010929,-0.004573751746919097,0.0028300284889533067,-0.00045800198162193606
2024-01-12,0.001805350402100947,0.010203810485478249,-0.007977026164645795,0.01236323174877918,0.0007200471827282229
2024-01-16,-0.0125054608999563,0.0047347239392903084,-0.0068189128337086125,-0.026150141635538637,-0.003815684556703558
2024-01-17,-0.00525355306088604,-0.0020944053197895496,-0.005829393095407642,-0.009132519675809192,-0.005778280799495272
2024-01-18,0.03307760729375153,0.011543405829419928,0.00214997719721155,-0.001788313235443706,0.009246146283280465
2024-01-19,0.01576709896141626,0.012449101330497703,0.01878819399297882,0.003583034058116885,0.012956891288410155
2024-01-22,0.012343716889171574,-0.00553321208084645,-0.0012762427413695043,0.004119509723416126,0.0021964614145253414
2024-01-23,0.006750745721911144,0.0061564617088689655,-0.0071560922624752665,0.0023248117586243122,0.003029630430209762
2024-01-24,-0.0035346709637176232,0.00937019969278019,0.009717485037647355,0.015690191038308487,0.0011353575401558125
2024-01-25,-0.0017214397496086997,0.005859077765941301,0.015551306564690837,0.02471649906910156,0.005648952279833752
2024-01-26,-0.009144589016042204,-0.002370325541518503,-0.004142086105183851,0.008127502156410005,-0.0013191958097235057
2024-01-29,-0.0036388566606897488,0.014634886130981073,0.002835896143181138,-0.0015603829179681172,0.008223906726410046
2024-01-30,-0.01953104324352939,-0.0028150067261222267,0.022245962420662346,0.01133045600527205,-0.0008030035714640116
2024-01-31,-0.019650183545670608,-0.027505058832346663,-0.011741562672896055,-0.02047538961189488,-0.016940072958631314
2024-02-01,0.01354625550660793,0.01592683929305405,-0.003918885294849406,-0.00013146789159690364,0.013596272039890334
2024-02-02,-0.005487341084428943,0.018812582178618475,0.006244925997626938,0.0015778221321112174,0.010930624915499898
2024-02-05,0.00999726850587268,-0.013824084185446228,-0.001427418854341167,-0.002756838929716232,-0.003779104616743023
2024-02-06,0.0087624405019473,-0.00040266767333596576,0.003729024238657619,0.0035543058440685726,0.0030136776709455138
2024-02-07,0.0005898123324397098,0.021551398574989333,0.002043343653250762,0.0022299702758079576,0.008656675210581
2024-02-08,-0.005841058892878226,0.0001478743068392685,-0.003892974108632652,0.011255925721360915,0.00045828244488688163
2024-02-09,0.004150495903406437,0.015869495576747772,0.0013027295285359397,-0.016825386142611976,0.0059965856940205065
2024-02-12,-0.00912555692737127,-0.012832019405700446,0.0048324143485534155,0.012110968061270988,-0.00045534202084518416
2024-02-13,-0.01143073839319575,-0.02196776095930808,-0.009433380602996477,-0.01105558749391955,-0.014287687347300349
2024-02-14,-0.004877246821569425,0.009848751319029292,0.011017054649570479,-0.0010521581077987952,0.009432113257622943
2024-02-15,-0.001597004240321609,-0.0072896452206797635,0.023640953025918954,0.03054472300412603,0.007158862015639977
2024-02-16,-0.008549365692222866,-0.006265507130147063,-0.005052023816683682,-0.0006387800833479451,-0.005165680951427554
2024-02-20,-0.004172461752433909,-0.0032029457012433538,0.004231396965483913,-0.00997133879285439,-0.005711754146162318
2024-02-21,0.004245810055865773,-0.001543366056067197,0.007042677421296606,0.0205309112883858,0.0009400198406854798
2024-02-22,0.011404094348019589,0.02399716189848733,0.012970711297070947,0.0018979125492508686,0.02147493349344587
2024-02-23,-0.010175457895605255,-0.0032417718386538175,0.0054286894435593425,-0.00719840574255981,0.0007150835432103708
2024-02-26,-0.007557234941098057,-0.006951513195461723,-0.0036974000821644593,0.0038161044696758406,-0.003797442769372883
2024-02-27,0.008230683090705515,-0.00015000375009377453,0.0005301602262017813,-0.004688636519156075,0.0019264533399678818
2024-02-28,-0.006719609040928387,0.0006001050183781498,0.005475419487783295,-0.002164386421912745,-0.0013704702124208712
2024-02-29,-0.0037459465503746348,0.014793712672114268,0.009837217472772108,0.005358906374801853,0.0037278787775751887
2024-03-01,-0.006117066053089371,0.00458026545839596,-0.004464803432680076,0.012691289460391664,0.00973403236065784
2024-03-04,-0.025804630152456154,-0.0017894349797767939,0.008095986953229772,-0.011654982442332984,-0.0011115528130065666
2024-03-05,-0.028806584362139898,-0.02976278178871372,0.010804252368846745,0.0081152157759794,-0.010359060829740585
2024-03-06,-0.0059680114585819455,-0.0014173626929890881,0.005601600457273648,0.00339604700129037,0.005254191444336254
2024-03-07,-0.0007204610951009327,0.017868910630100654,-0.009435570965725004,0.009276182023762125,0.010290758674997624
2024-03-08,0.01039413602499395,-0.007271097387883008,0.002008377804556094,0.0038502525020431833,-0.00622026627168315
2024-03-11,0.012011654873045119,-0.004264178393157181,0.0004008704615736658,0.011259004110155013,-0.000891277693162662
2024-03-12,0.0028203772254538073,0.027105322820364153,0.008872860495735324,-0.0017128692762637954,0.01115090972162669
2024-03-13,-0.012304447178765998,-0.00044146861893901157,0.008738084430322202,0.017403197776312496,-0.0016241145317547057
2024-03-14,0.01109331435012173,0.02483130904183528,-0.019181010237372065,0.011202902635934375,-0.002048508274266281
2024-03-15,-0.002229523586012694,-0.021069265209375798,0.013362390319435535,0.0032164223376958123,-0.007093935580624988
2024-03-18,0.006468305304010213,0.0022011886418664695,0.013355970571590436,0.0037285873403771763,0.00614133211776835
2024-03-19,0.013788268286982985,0.009981208970886168,0.006310733832235016,0.012303586258787025,0.005741241635162098
2024-03-20,0.014926233287229085,0.009230174455129747,0.014096231755369226,-0.0015192559852843512,0.00955417265972347
2024-03-21,-0.04145136562375795,0.009911894273127775,0.014940075521260976,0.00643740153701744,0.0034125067977333057
2024-03-22,0.005390675907825271,-0.001493528045137693,-0.013156475789927735,-0.0023259005305379388,-0.001957495457720726
2024-03-25,-0.008425642234268227,-0.013960445404686661,-0.009834990711397706,0.010024688710102314,-0.002852850562338416
2024-03-26,-0.0067740210351178165,-0.002913486311429958,0.005021520803443202,-0.008309462862471473,-0.0019073417358360656
2024-03-27,0.021537541130720816,-0.0005312726394591794,0.020809312029868687,0.010008355813341918,0.008679064325203711
2024-03-28,-0.01071742313323576,-0.0017154730839856747,0.004195352839931221,0.011637526760550188,-0.00019734830970186135
2024-04-01,-0.008583945062751508,0.009318198320303894,-0.007284413497589681,0.007972828600130821,-0.0017962241000768486
2024-04-02,-0.007105750283632917,-0.007505635221332296,-0.000431639149670926,0.015028554253080806,-0.006565049456376371
2024-04-03,0.004871301419292706,-0.002391939887409711,-0.0030227787973658993,0.007347358624574696,0.0011345805624851657
2024-04-04,-0.004967382847567259,-0.006224267377088921,-0.008121277747698996,-0.0006630698809347857,-0.012605418779250699
2024-04-05,0.0045711536148203,0.01861916018814136,0.009825327510917026,0.011500837128240793,0.01079299735833339
2024-04-08,-0.006765656807568132,-0.0022250400746465226,0.0055675675675674885,-0.006778312025381372,0.0005777142159333337
2024-04-09,0.00735427090240548,0.004052369077306661,-0.007149384507875167,0.00033022118214787177,0.0011945806653534952
2024-04-10,-0.01130991562443906,-0.007212284765839683,-0.009095831077422734,0.0033011217211609267,-0.010340679657079188
2024-04-11,0.04394141145139807,0.01123379278824177,-0.0002185553491422798,-0.0007677273734292278,0.007796357533722764
2024-04-12,0.008754638218924082,-0.014344164803273163,-0.06907858782380583,-0.017451777117756695,-0.014255855318420885
2024-04-15,-0.022185183056497526,-0.01993483769759874,0.0005870611717739838,-0.010053821457535861,-0.01294502833039679
2024-04-16,-0.019455710339152388,0.0023147578123077217,-0.01226237972306976,-0.009366021878124298,-0.0018852524691170824
2024-04-17,-0.008272389401750346,-0.006731690538780755,-0.004276804276804325,-0.0030755841901304315,-0.006118112837299461
2024-04-18,-0.005802707930367523,-0.018724183135867767,0.006979657579192278,-0.0033135964862165412,-0.0021276670461349845
2024-04-19,-0.012402723735408516,-0.012981447872555063,0.026954976303317446,0.012954526173874825,-0.00902563881753371
2024-04-22,0.0051711401132725765,0.0046990321015401015,0.02082492068070385,0.007016892603063596,0.00952563387766614
2024-04-23,0.006491915727584452,0.01680180981673063,0.015427215189873333,0.005956515191361422,0.012270616549854507
2024-04-24,0.012900085189241794,0.0037248137593119957,0.005231231565473893,0.000782051253404692,-0.0004905985977465832
2024-04-25,0.005226480836237002,-0.024955791885631684,0.0016054918894978787,0.004911909370806766,-0.003926715222954624
2024-04-26,-0.003525966652722201,0.018595621854964328,0.0006632765863365808,-0.009886889540115074,0.00979389095272376
2024-04-29,0.025188916876574208,-0.010206384632745702,-0.0011599646486962767,0.00729286578209809,0.003659962631781477
2024-04-30,-0.01854451854451844,-0.032733721814036,-0.008516286014488839,-0.03196767143916901,-0.01636925473092732
2024-05-01,-0.006139357453656791,0.014694326575514838,0.0006693067097998107,-0.017144527213772687,-0.003357167852007792
2024-05-02,0.022370157130862323,0.007485996024678032,-0.0011147650632628014,0.006204766665652173,0.00967145369181921
2024-05-03,0.060714495219100106,0.022598580542673385,-0.006417052619831498,0.0001163491498368252,0.012812685295274129
2024-05-06,-0.009235704015042479,0.017238355340633005,0.008367965854206405,0.008492499842946755,0.010670152249734777
2024-05-07,0.0038515210717275927,-0.010345082391191918,-0.0013923698134223894,-0.0010382035848014448,0.0011397303398017478
2024-05-08,0.0018905693950177493,0.002986634809228672,0.02175125488008911,-0.0012702342542916245,9.98625292421007e-05
2024-05-09,0.010156510156509979,0.004416983051688472,0.01009825327510927,0.014452838653134181,0.0059512124397116395
2024-05-10,-0.006977638591286084,0.0059787039553327315,0.006863009997297942,-0.005926722909747495,0.0013301085150172476
2024-05-13,0.01787097488104461,-0.002504973108376829,-0.0002146844139114812,-0.002866374220059531,0.00013878196619554473
2024-05-14,0.006251019187911044,0.006992146145702538,0.014923770667811809,0.0013798146908869935,0.004737755330817217
2024-05-15,0.012370354364736436,0.017774626537248484,0.0031735956839098467,0.0024113484949739306,0.012784890469199617
2024-05-16,0.0006403073475267362,-0.005020659171711239,0.001898133502056476,-0.002978297376119876,-0.0021233974437022685
2024-05-17,0.00015997440409543096,-0.0018831937033727542,0.012209241132512316,0.015050862724642844,0.0014836844492105428
2024-05-20,0.006238003838771489,0.012408988655330022,-0.04788395549547675,-0.00701768683459314,0.0011890877611095974
2024-05-21,0.006941132835267316,0.008840254217040266,0.021514770927756333,-0.0052434678928783285,0.0025311117441055853
2024-05-22,-0.007629972637339444,0.0035051155740810636,-0.006468166996311475,-0.020626069977380035,-0.002971402869210049
2024-05-23,-0.02131608250702588,-0.00830737279335414,-0.007478747444312983,-0.009828216810462753,-0.0075383007033993366
2024-05-24,0.01679579563309308,0.007520228462637002,0.020545346126741526,0.0015361309823438418,0.006830114445633084
2024-05-28,5.328502158064019e-05,0.00037792894935750887,-0.006427281419313591,0.011090372376949986,0.0007212640132339132
2024-05-29,0.0015984654731457937,-0.0027153381186247882,-0.007431168136861843,-0.019020236130980472,-0.007226921236103467
2024-05-30,0.005319714863283309,-0.03433008973175178,0.006571151567381195,0.0030927270953819974,-0.006847859592585714
2024-05-31,0.005079902635199529,0.0011278103317233779,0.01765839041095907,0.026800050279740306,0.009404172568147073
2024-06-03,0.009371380435927223,-0.003942889329708654,-0.004259122936165705,-0.028179359312238805,0.0008416218405173925
2024-06-04,0.0016691007719591422,0.006269669551534074,-0.01404657548714161,-0.010338902079901957,0.001153812381893271
2024-06-05,0.007915017704644978,0.019400395826715933,-0.010176209094317379,-0.00012007944456060571,0.012267103281782044
2024-06-06,-0.0071812357925191694,0.0012224059825987066,-0.0018938369135869104,0.00564441167216323,-1.9296887045494593e-05
2024-06-07,0.012540979341208347,-0.0016039452264675624,0.016480537785969807,-0.004299113188485082,-0.0012543218624633257
2024-06-10,-0.019375064240929274,0.009639131998561368,-0.0018133333333333335,0.008155609020103594,0.003188046641315445
2024-06-11,0.07352864105654833,0.011423278789749913,-0.028050865569566152,-0.002141373476947983,0.002484551961130066
2024-06-12,0.028900605350517417,0.019676904292288855,-0.015557143642460525,-0.01156438740936283,0.008472650150826766
2024-06-13,0.005551338014803564,0.0011974393220650636,0.011894125530489186,-0.00989045715622816,0.002076553180812679
2024-06-14,-0.008257443495493844,0.0022770136620819947,0.000662215109541453,-0.00804013244290891,0.00062737845350469
2024-06-17,0.019887715291654784,0.01330977350437168,0.006617768708983451,0.0028245742875316893,0.008207804900477456
2024-06-18,-0.01110281768986765,-0.004597232601852408,0.011066673971402041,0.004531081997888764,0.002619437393844626
2024-06-20,-0.021747334654212636,-0.0014560677071484562,0.009049038201029536,0.019871215021175503,-0.0028005502611372357
2024-06-21,-0.010560833293147498,0.009295967190704024,-0.012726882182364951,-0.0062157684482812,-0.001377819889348375
2024-06-24,0.0031679500926016235,-0.004763194726624231,0.01403317922219216,0.027000825132129425,-0.0033407742631282877
2024-06-25,0.0045182917941990475,0.007439834871957762,-0.00434479429276402,0.0024595059906540317,0.003957978764402403
2024-06-26,0.020216676339717576,0.0027243048519645097,-0.0034479043206552262,-0.010514878553152807,0.0012826865794957065
2024-06-27,0.004029581871622279,0.0015493084246451794,0.009406422315926033,0.002479543763947545,0.0016201431264577515
