Price,Close,High,Low,Open,Volume
2024-09-13,196.08143615722656,199.4690986741892,194.833851700199,198.5190120847975,10226700
2024-09-16,199.4786834716797,199.81457665233654,197.30021016072058,197.5305381683303,8634900
2024-09-17,200.8126220703125,201.4651960832742,199.28673756042474,199.35390740598294,7573300
2024-09-18,199.16197204589844,202.81834284396587,198.3654375571648,200.58229137057424,8259900
2024-09-19,201.99302673339844,203.3653739246752,198.9796383186764,201.32125504416572,11635200
2024-09-20,202.57846069335938,202.89515624559218,201.05257592275953,201.4652305055459,20885000
2024-09-23,202.914306640625,203.25979128589657,201.5227765517757,202.4920460026794,7223500
2024-09-24,203.05828857421875,204.36345139466172,201.88748010395994,202.63602786120398,7323200
2024-09-25,201.71475219726562,203.68209532865095,200.19845896675733,203.14466326540543,8976500
2024-09-26,201.3212432861328,203.16382323049552,200.58228714937277,202.61681440246963,7807500
2024-09-27,202.01223754882812,203.87401538274102,200.88941594295318,202.1561834046356,7032500
2024-09-30,202.3577117919922,202.45368545325593,196.98350891876606,197.99117378793656,8663800
2024-10-01,198.6917266845703,200.6590695133516,197.87600917065313,200.47672835038065,8540100
2024-10-02,198.93167114257812,200.52474033695253,197.39619493599187,198.73014693766058,5810900
2024-10-03,196.9547119140625,198.16391556637382,196.10059907948147,197.85681157736644,7251300
2024-10-04,203.9453582763672,204.37985684800876,199.78380164736595,202.09148689963916,10211700
2024-10-07,203.6653594970703,205.9827100132501,202.4680757269759,203.7619212935509,6718900
2024-10-08,203.4915771484375,204.05160318568684,201.20320683180367,203.32743387199133,6021800
2024-10-09,206.069580078125,206.8613454534999,202.1687285781039,202.47769976692018,7024000
2024-10-10,205.5095672607422,207.41171960680364,204.18675618891916,207.41171960680364,7927100
2024-10-11,214.63409423828125,216.89351339672228,207.74966888805528,208.24209865254014,18320700
2024-10-14,213.8520050048828,215.99554718168815,211.34156042358927,215.51276767760157,9048900
2024-10-15,214.73065185546875,217.68525985149523,214.18029092153253,215.95691583331498,9235800
2024-10-16,215.9376220703125,215.97623794909032,213.42716268516796,214.67274209136121,6382500
2024-10-17,216.69073486328125,218.0714918044211,215.61896385393163,216.54590691604216,6470200
2024-10-18,217.60801696777344,218.13907733966104,215.4162087479307,217.2507648690765,7000500
2024-10-21,215.31967163085938,217.9266781613519,215.22310983099362,217.46321393517286,5870000
2024-10-22,216.4010772705078,217.52112924082374,213.48509971320877,215.33897121583806,9586800
2024-10-23,215.71554565429688,217.05767211185088,214.86584899630188,215.95693541093075,6180500
2024-10-24,217.2314453125,217.30869179537711,214.0257973060313,214.18994055717258,6002200
2024-10-25,214.65341186523438,217.84940969268465,213.2726696126605,217.25076784703845,6369700
2024-10-28,217.73355102539062,217.868728693903,215.27137266803004,215.65760510182318,6843000
2024-10-29,215.22308349609375,218.9404913371286,215.1361867268046,217.45353704067085,6580000
2024-10-30,216.6810760498047,218.5156320645097,213.94854259777935,214.8754708901479,7110900
2024-10-31,214.27684020996094,217.91700157327347,214.18029315501,216.96109290971893,7829900
2024-11-01,215.26173400878906,218.3611702661073,215.02999453599656,215.86037589692594,6923500
2024-11-04,212.21054077148438,216.0534611932713,211.6215492339804,214.98169019005127,8229600
2024-11-05,213.8616485595703,214.3154624265246,212.42296047781522,212.45192606649232,5600700
2024-11-06,238.55099487304688,239.45862265494782,226.68428170878914,226.90635614480942,23987800
2024-11-07,228.23883056640625,236.14676076756385,227.11877864228583,236.07916456872846,16451100
2024-11-08,228.8181610107422,231.09688077350958,227.65949319123993,231.09688077350958,9502100
2024-11-11,231.048583984375,233.76181688441483,230.76857838445073,231.734137289825,9017100
2024-11-12,231.309326171875,233.14389722674903,230.53687597683657,232.26523494572703,6861000
2024-11-13,232.85418701171875,235.68326750644812,232.03345605640476,232.29416108376773,11472600
2024-11-14,233.53973388671875,235.87638473135124,232.74798322472824,234.0707942453307,10172200
2024-11-15,236.8612823486328,237.93305345699474,233.14388893789499,233.14388893789499,11518800
2024-11-18,236.59091186523438,239.3910269686542,234.32184240561926,239.22688371269956,9051400
2024-11-19,234.7177276611328,236.70677679200912,233.2307733224933,233.90666165823853,6792700
2024-11-20,232.48728942871094,236.1853820806055,230.42099380614764,235.9826082126915,9015300
2024-11-21,236.33021545410156,237.03508413180523,233.771489998293,234.8529113632746,8783500
2024-11-22,239.98968505859375,240.5690116009233,234.65979541625032,235.219821387118,7997300
2024-11-25,241.6697540283203,245.55130530795057,240.4821205914916,240.99386567944467,10295400
2024-11-26,241.3607940673828,242.3553186985206,239.78692811975665,241.86288889278865,6212100
2024-11-27,241.1869659423828,242.53875732525523,240.20210641192003,240.76213237626226,5472300
2024-11-29,241.11940002441406,243.09879896511487,240.85869496329937,241.25457769809182,5494800
2024-12-02,237.76890563964844,241.63114167034325,236.59092247162565,240.9552533116239,8899700
2024-12-03,236.38816833496094,240.46281387900356,236.20470976229734,239.68071342355267,6657700
2024-12-04,235.0170440673828,236.89989581875426,233.8873418565162,236.2722736572103,7346300
2024-12-05,237.02542114257812,238.66686850941545,236.19503980642355,236.93852436784667,6572500
2024-12-06,238.84066772460938,239.20758484833834,236.4074549916763,237.23783629630563,5519700
2024-12-09,235.4129180908203,239.33308495141208,235.36463719813491,238.61858077940386,7076500
2024-12-10,234.49566650390625,239.4200234478752,233.87770931432982,235.49019112567362,9108300
2024-12-11,235.142578125,235.85709707692163,233.8390676036829,235.59639202600604,7884400
2024-12-12,233.21144104003906,235.69293449672634,232.73831187283054,234.63081380840498,6113800
2024-12-13,231.67620849609375,234.36046110198654,230.90375841719614,233.7328537003409,10392700
2024-12-16,231.32859802246094,232.3810536646963,229.33954908883908,232.3231224892719,9032000
2024-12-17,230.150634765625,230.78790721651086,228.4802218867217,230.43064038196303,8083600
2024-12-18,222.43580627441406,230.8361807627836,221.62474030815744,230.7685845656322,11322400
2024-12-19,224.93661499023438,228.21950946148152,224.27037697069503,224.27037697069503,11790800
2024-12-20,229.41680908203125,230.97135955828864,223.61379044750802,223.93242666437249,32348400
2024-12-23,230.1796112060547,230.4016856524641,226.79050439374112,227.93952196997523,8611500
2024-12-24,233.96458435058594,234.13839262104892,230.836182814854,231.1837698892596,3729100
2024-12-26,234.76600646972656,234.88186883103566,232.4969370056862,233.11489415476902,4451800
2024-12-27,232.86386108398438,235.0074032318014,231.77277470486047,234.3604804730654,5730200
2024-12-30,231.0775909423828,232.54523003977909,228.9436990328983,230.54653053655986,5723800
2024-12-31,231.4541473388672,233.12456023279114,230.79755957752477,231.78243385290807,4871000
2025-01-02,231.73414611816406,234.90117826978482,231.20308575332456,232.62245857695913,9220900
2025-01-03,234.90118408203125,236.4460843210158,231.9851918792467,235.4901756406523,9491100
2025-01-06,233.75595092773438,238.45338882592614,233.4938994273639,236.52199744283416,9917800
2025-01-07,236.0076141357422,238.036051249581,233.8044710816832,235.00795317306168,8753400
2025-01-08,235.96881103515625,237.05581761953607,233.41627077788505,235.59999888287567,8675300
2025-01-10,232.80479431152344,236.62874677173156,231.70808773150114,235.9299526770056,10256800
2025-01-13,237.0169677734375,237.33723481661394,231.96041824863897,232.61068207915937,10005300
2025-01-14,240.18096923828125,240.4236056871978,235.0564886219116,235.51264633062303,12407400
2025-01-15,244.91720581054688,246.19831839440994,236.50256181727676,243.0246299060841,18448500
2025-01-16,246.78070068359375,249.46911687019974,244.8978393402435,246.5186491540155,15292300
2025-01-17,251.52664184570312,252.94363035716344,244.71340648745428,246.65449800073918,17678100
2025-01-21,255.28262329101562,256.4666901787651,251.85659830232555,252.409816435987,13712100
2025-01-22,255.09825134277344,255.62235436148842,252.5845413063042,255.1564817205521,9021900
2025-01-23,258.1166687011719,258.999839319307,256.03968646138014,256.89377150881944,10749700
2025-01-24,257.0393371582031,259.2327800677332,255.26325143834285,255.92321545084891,7666300
2025-01-27,258.01959228515625,258.13605303558734,254.535336614133,256.3890825417096,7522300
2025-01-28,259.2716369628906,259.4560134282911,257.0296487623303,258.01962450201626,7375400
2025-01-29,258.72808837890625,262.7073321141327,257.7866577607091,259.3395369767374,7684900
2025-01-30,260.3294982910156,261.75620173432395,258.76690422515134,260.7177106689235,8753500
2025-01-31,259.4268798828125,262.8432200467561,259.0968978658329,261.3000557826277,7193800
2025-02-03,258.9512939453125,260.2712514893426,253.99181967172157,254.11796573208338,8381400
2025-02-04,260.0480651855469,261.8920964318822,258.97074385814113,261.8920964318822,5626000
2025-02-05,262.46466064453125,262.6684965624178,260.4265087965908,260.9894418764152,5704400
2025-02-06,268.7441101074219,268.8217703532776,263.20230221236784,264.4251993255983,7264400
2025-02-07,267.676513671875,270.3455145608461,266.6186223283094,269.10321715000055,6857900
2025-02-10,263.05670166015625,268.04529090684423,261.6493986180838,268.01617572204907,8627400
2025-02-11,266.8903503417969,268.0841322055861,261.7173548361182,262.29968817500816,7196400
2025-02-12,267.3368225097656,268.3073682010428,265.20161014147436,266.0071500330046,6683900
2025-02-13,268.18121337890625,268.81206220355733,265.74513402635904,267.38535874167565,8398700
2025-02-14,268.4432678222656,271.0055230328968,268.30740680766394,269.20029238564155,5688600
2025-02-18,271.70428466796875,271.72368491952835,267.89001749911944,268.6082414686908,7919800
2025-02-19,271.0248718261719,271.9954174728189,269.0546653482266,270.1805018525814,7007200
2025-02-20,258.9415588378906,270.52987587748925,257.9127828530896,270.47164550994967,13846700
2025-02-21,256.4570617675781,261.27099118182684,255.09830331142444,260.4169059754694,12835600
2025-02-24,253.64242553710938,259.13571809669986,250.9928249477685,257.6701845201146,10372800
2025-02-25,249.81845092773438,255.25351263379156,245.88775278979048,254.50620312645628,9608400
2025-02-26,251.16754150390625,253.22509374318383,249.36231101747035,249.5855472014318,5943600
2025-02-27,251.41983032226562,255.87466077027509,250.26487866814492,252.51655160884258,8204400
2025-02-28,256.85491943359375,257.0102103033765,250.29405049282587,253.0503967893836,10467100
2025-03-03,252.94366455078125,258.4757879589732,250.2261479123034,256.2241143906859,9058300
2025-03-04,242.87905883789062,249.6534784144641,238.70570941047404,247.76090247214182,13465600
2025-03-05,244.12136840820312,245.59660207726964,240.5303521377995,243.84961678618464,7861400
2025-03-06,239.27833557128906,242.015281613365,236.66758002130527,240.80209946195242,9983200
2025-03-07,235.143798828125,239.45302388235442,232.36803767756697,238.00690553291304,20498700
2025-03-10,225.380126953125,230.5143072655119,221.9638018922669,229.25260968443942,18887200
2025-03-11,222.390869140625,226.44775837890697,220.0130348377413,224.92399432932947,18143000
2025-03-12,221.18736267089844,227.4182791975453,220.56621400526214,227.10769746005099,16054000
2025-03-13,218.55718994140625,222.7402395654928,217.62545954737027,222.5461333861297,16467900
2025-03-14,225.59364318847656,226.27302221151962,220.87679052941755,221.40087868737876,11962100
2025-03-17,227.0397491455078,228.72850399973166,223.67196918142557,224.37074846283141,9586000
2025-03-18,228.0491485595703,229.21380056152384,226.64186010682008,227.4182997112403,10344900
2025-03-19,232.06716918945312,235.1923273433058,227.9714653930214,228.7964351129541,10120600
2025-03-20,231.97012329101562,234.63912397597252,229.2428922333378,229.59228927901535,8328500
2025-03-21,234.51295471191406,235.16321853294548,229.5340506915364,230.80546314828078,19326900
2025-03-24,240.75357055664062,241.36501910335522,237.21108457850144,238.2495608050386,9422700
2025-03-25,243.73313903808594,244.40281792040972,240.32651425571743,241.96673880880573,9287700
2025-03-26,243.6361083984375,247.16889448049588,242.4229261613384,245.1598723967236,12779300
2025-03-27,240.81179809570312,243.25757744441526,239.89948275399726,242.1802711082619,8022500
2025-03-28,235.69705200195312,242.1608757350301,234.00829698898778,239.66658074525773,11978400
2025-03-31,238.0748748779297,238.61837812715723,230.36873927152533,232.35836101622476,13603000
2025-04-01,236.48318481445312,238.45339153399044,233.78506877067235,235.47380892493115,8054700
2025-04-02,238.57957458496094,239.9674479641913,234.34799432373393,234.48387014274496,7758800
2025-04-03,221.95411682128906,228.2141341410838,220.60505877931982,227.36976405138714,17188500
2025-04-04,205.34344482421875,212.58925038559218,204.02513159690807,210.25535885692955,27170700
2025-04-07,209.40576171875,216.8371082788502,197.41405089517536,200.93930233618102,22914400
2025-04-08,211.77871704101562,222.4911845873146,208.24370556467724,218.27260941397304,19485700
2025-04-09,228.83859252929688,231.9048767833682,206.04652973562588,207.5113154920403,24022400
2025-04-10,221.7783203125,224.9422627815506,214.93289385418547,224.60047349209523,18896400
2025-04-11,230.65492248535156,232.97905393688654,219.71785872027854,220.9971025358475,20284500
2025-04-14,229.20968627929688,234.15089472743736,228.1452788263565,231.53381788161272,13017800
2025-04-15,227.65701293945312,233.04741393456666,227.3542929260278,230.5572900044825,10912900
2025-04-16,224.2196502685547,228.09645129161805,222.57908239025483,226.55354176223761,9322300
2025-04-17,226.5144805908203,228.83859723978307,225.13757837531108,225.38170933973876,9557900
2025-04-21,223.61419677734375,226.36798622449223,221.02639969234494,225.21569525952322,8716200
2025-04-22,230.05926513671875,230.4498836423457,225.93833303093191,226.53401321401216,10701400
2025-04-23,235.22506713867188,240.99631170351697,234.36572139205154,234.58055782870665,14126800
2025-04-24,238.89678955078125,239.7073061190241,232.00253368423319,234.1118287364866,9055200
2025-04-25,237.8323974609375,239.85379417404548,236.07465147090528,238.9065648044329,8588600
2025-04-28,237.51011657714844,241.04512791658067,235.18598519677712,238.81865487510098,7394300
2025-04-29,238.8772430419922,239.49245779349746,236.01603550992368,236.50429740144966,7216800
2025-04-30,238.8772430419922,239.46316327205153,232.83255844080918,235.54730826621847,12991700
2025-05-01,241.09396362304688,242.6173383874093,236.48477003311547,237.1390391998316,8689600
2025-05-02,246.58203125,247.66597331622904,243.60364543700763,245.36137644120922,7165000
2025-05-05,246.630859375,249.16982732673011,244.7071062124704,245.28325170363556,5450700
2025-05-06,243.3985595703125,246.71873456309945,243.1544286178849,244.13095242759528,6369900
2025-05-07,243.5352783203125,246.5234388677099,242.98842735746476,243.98448584012095,8724100
2025-05-08,247.51950073242188,249.87292678022158,245.64457673393773,245.66411138304096,8320100
2025-05-09,247.13865661621094,249.51160240858812,246.41602360630893,248.52531868880288,5087600
2025-05-12,253.9450225830078,257.41170023099767,252.62673918846934,256.7281215958606,9603900
2025-05-13,256.8355712890625,257.480080666336,254.2770833315241,254.90204315724205,8589000
2025-05-14,259.4038391113281,260.3803630716006,256.13247788418613,256.8258015516586,8643100
2025-05-15,261.2103271484375,263.1926691597646,258.54443639594166,260.70254552918584,9214600
2025-05-16,261.2786865234375,262.1575519192299,258.49558793581224,261.22009748379395,8932900
2025-05-19,258.66162109375,262.02086524830315,255.78086405036862,259.31587533133506,12145000
2025-05-20,259.44281005859375,260.3998140151978,256.1421551768437,256.3569915833818,8436300
2025-05-21,254.91180419921875,259.41356502066975,254.60908417787425,258.1440958860731,7464000
2025-05-22,254.55050659179688,256.14221556877544,252.7927456326475,253.3493714264354,6514100
2025-05-23,254.5895233154297,255.8394726451303,249.9901043492613,250.78108627971244,6671800
2025-05-27,259.0619812011719,259.07172617341604,255.8394351044701,255.88827917024432,7506600
2025-05-28,257.30426025390625,260.45844302460614,256.7281147573034,259.9897008471859,5535400
2025-05-29,258.16357421875,259.1791672441841,256.3667741282984,258.5834722711684,5081200
2025-05-30,257.80230712890625,259.10107079095377,256.56213251620557,257.265230909512,10977700
2025-06-02,258.44677734375,258.8080863604011,255.75156227727646,256.84526410102234,6011200
2025-06-03,260.01898193359375,260.32170192801004,256.70858174263634,257.53863293425644,6998400
2025-06-04,258.01715087890625,260.8490642816774,257.9780815778546,259.6772534604333,5915700
2025-06-05,255.80043029785156,258.5249103385397,254.1989169051607,258.5249103385397,8173800
2025-06-06,259.4916687011719,260.3900538690605,258.0561775861971,258.1245116003273,7738100
2025-06-09,260.4779052734375,261.6106762679565,257.167505642169,259.755287318764,8285000
2025-06-10,262.2943115234375,262.58725675736963,259.6088709415357,259.63816546492893,7538100
2025-06-11,261.8548583984375,263.2903496169879,259.5502764699578,262.37241483499554,7434100
2025-06-12,261.9427185058594,261.9915625735477,258.91551875248643,260.5951109763504,6618000
2025-06-13,258.73004150390625,260.7514235020915,256.54260751477483,258.8569645888739,7098300
2025-06-16,264.0129699707031,265.3508326588525,260.5853915714537,260.731864186611,8566000
2025-06-17,263.1927185058594,264.2376062617283,261.51309615663433,261.8744350431756,6739300
2025-06-18,267.5284729003906,271.20021221292876,263.3880211997966,263.66144669321045,9586400
2025-06-20,268.5440673828125,270.7900603895567,267.3820015798645,269.1006931474805,13969700
2025-06-23,271.7372741699219,272.0106996489925,265.7218838292262,268.60264103465835,8094600
2025-06-24,274.6571044921875,276.0730461780452,272.94818777394573,273.6317365805569,9267900
2025-06-25,277.3913269042969,277.60616331581525,274.31528313116405,274.89142855270444,6826900
2025-06-26,281.97125244140625,282.61576173740934,277.79173169250225,278.0163428990485,8942100
2025-06-27,280.3697509765625,281.9224501380631,278.34836923641,279.10028187976,17868600
2025-06-30,283.10400390625,285.77966944457916,282.13725493022537,283.58249100733053,12689200
2025-07-01,283.5923156738281,284.29541408948995,279.86198714070144,284.06105788465106,9338300
2025-07-02,285.14495849609375,285.9457151893501,282.89896560647867,285.18402779363225,8158700
2025-07-03,290.4435729980469,290.83605832396694,285.74348111805267,286.66583810355576,6541600
2025-07-07,286.4892578125,290.4828645965253,284.6347217587213,289.7076857742013,8825700
2025-07-08,277.47174072265625,284.26185381377417,275.04810559551106,283.83990288185674,15440900
2025-07-09,277.8446044921875,281.80877514408627,277.1773764457948,281.7891314137912,11273800
2025-07-10,282.7802429199219,282.8979855483962,277.68766462538423,277.68766462538423,8410900
2025-07-11,281.47515869140625,281.98541661358325,278.3254239763715,280.16031625567433,7384700
2025-07-14,283.2806396484375,283.8693527089549,279.90521169280953,281.6812326297011,9079900
2025-07-15,281.1709899902344,286.46964738040805,280.121098345475,282.5937831680985,12526100
2025-07-16,280.45465087890625,285.2724849268531,277.6974020367283,282.9862064553367,9979800
2025-07-17,284.4581298828125,284.8506152852065,278.1194022972347,278.1194022972347,8509500
2025-07-18,285.8023681640625,287.009289803847,282.819455566978,284.08521856694546,12217000
2025-07-21,285.5080261230469,288.6577608735927,285.1253326770995,285.5374617769879,7898100
2025-07-22,285.9593811035156,288.11809552877634,283.75161723688194,286.0280742772089,6717500
2025-07-23,291.1893615722656,291.4150249489527,287.0583682777473,287.3429329100002,7083500
2025-07-24,290.9832458496094,293.96618832212596,290.6398398939318,291.8369396401929,7001200
2025-07-25,293.014404296875,293.2891470363467,290.4043332995373,291.1304626389869,5918500
2025-07-28,292.6807861328125,293.8091927274499,291.2482011503524,292.0724293571669,5840400
2025-07-29,291.464111328125,295.6343323000827,290.6398830117393,294.36853919701497,7635700
2025-07-30,294.0054626464844,294.9670472888904,291.79769880383014,291.83695632333047,8061700
2025-07-31,290.6790466308594,295.3300888891924,289.95294730958244,293.5246325060782,14749700
2025-08-01,283.9380798339844,286.32245784834123,278.9043729516421,284.9487439683445,12007100
2025-08-04,288.7362365722656,288.7951078721262,284.8113235431083,284.8113235431083,6649500
2025-08-05,285.9005126953125,290.2375553774225,281.84803463230764,289.15819815384634,7182300
2025-08-06,285.8808898925781,287.784475314663,284.71322574362773,286.8130388717205,6330200
2025-08-07,281.55364990234375,287.9512476179058,281.0336001027858,287.4410196836242,8057100
2025-08-08,283.3395080566406,285.7631432800269,279.365515270513,283.55537949152693,6634100
2025-08-11,284.12445068359375,285.85142199203483,283.3590938436637,283.9674505696709,5510100
2025-08-12,287.35272216796875,289.21705000432985,284.88982947960193,286.02805793473163,8570900
2025-08-13,285.0762634277344,289.0207905053278,281.769528771024,288.43207746741234,8420400
2025-08-14,288.6381530761719,288.67741059714604,284.20301143696577,285.1253385944976,6322400
2025-08-15,285.0370178222656,289.95298150728627,284.3796115875491,289.30536719380285,7340500
2025-08-18,286.0574951171875,286.4205448097455,282.9960675051489,284.5562169634104,5386900
2025-08-19,285.203857421875,286.9897003409671,284.0950645111781,285.3706494849781,6031500
2025-08-20,286.754150390625,287.8236856501562,281.8774445149503,285.35100110061984,7374200
2025-08-21,285.9986267089844,287.2742115786807,284.0361700203976,286.45980522859077,6624000
2025-08-22,290.6790466308594,291.58178979477134,284.6837564085111,287.6961343168672,8552800
2025-08-25,289.3642578125,291.76827944217837,288.61854456863614,290.67910031440016,5856300
2025-08-26,292.96533203125,293.13212406826625,287.9904975110241,288.63811176318757,6714700
2025-08-27,293.6620178222656,295.41842494390727,291.46407591230917,291.6701254801894,6056500
2025-08-28,295.4184265136719,295.5852185641284,293.0929201153854,294.38811877937053,6410500
2025-08-29,295.7618713378906,297.2631495608047,294.10359298088383,296.37022814205386,6796400
2025-09-02,294.07415771484375,294.8198709218748,288.9717581566039,294.62364321253557,7221900
2025-09-03,293.8876953125,294.9277949064193,290.8164459674565,294.9277949064193,6316900
2025-09-04,298.1168212890625,298.7153562428407,292.68080753910596,294.36852159403367,6605800
2025-09-05,288.85400390625,299.4218223620716,288.78531073562726,297.9499798501053,9837700
2025-09-08,287.4115905761719,290.89493913151904,285.9691837491296,289.3544334283243,8188500
2025-09-09,292.2588806152344,293.3872872696363,286.8228669749493,287.1074315912692,7848200
2025-09-10,294.8984069824219,295.8796354332035,289.8548783719408,291.1304933247864,7787300
2025-09-11,299.82415771484375,299.9909797241969,295.1437088676121,295.5852436958139,7942500
2025-09-12,301.1488342285156,301.7768048799553,297.99909921484516,299.2746842518023,6846700
2025-09-15,303.1014099121094,304.1317175736464,301.4039041511534,301.4039041511534,7122000
2025-09-16,303.385986328125,305.06387836899023,301.3646583866889,304.1807788708881,10525600
2025-09-17,305.89794921875,307.03617773944126,302.973877849489,304.563492987762,8657800
2025-09-18,307.35015869140625,307.5562082549167,303.79808700514394,305.93718750933925,8050700
2025-09-19,308.8710632324219,309.8719053836384,303.31730709863126,307.7132209495945,23568600
2025-09-22,306.57501220703125,307.811369607681,303.74906954538335,303.9845547856156,7520200
2025-09-23,306.8693542480469,310.37234675445063,304.74989735202223,305.9666409066948,8584400
2025-09-24,307.5366516113281,310.637307339795,305.8195017253528,308.15480041671645,7310500
2025-09-25,307.5660400390625,309.72472445454315,305.94698929656073,308.2234462682717,7083200
2025-09-26,310.12701416015625,311.8441636854759,307.8113297451866,308.988785738579,7258100
2025-09-29,309.76397705078125,312.0404339863167,307.7720847183659,311.10825508542985,6462400
2025-09-30,309.50885009765625,311.45169300349573,304.28870810842403,310.31346452838187,11823300
2025-10-01,304.8774719238281,308.68464295873514,301.6394301376976,308.07628613361976,9235200
2025-10-02,301.7767639160156,304.7302708010082,300.3932583082978,304.1807853263183,7600000
2025-10-03,304.2102355957031,305.80964265751953,302.4243927447969,302.718779227698,6029900
2025-10-06,304.8511047363281,307.38512889871987,300.8578215934895,305.8371035459471,7214500
2025-10-07,303.38201904296875,305.66954382645594,300.4338918141804,305.0187809092415,8454200
2025-10-08,299.7732238769531,304.4567183318842,299.2999336047902,303.8946917756213,6489900
2025-10-09,301.252197265625,303.72706376015515,299.14217558490407,300.7789070325195,7060300
2025-10-10,296.6772155761719,306.1230715472904,296.5983188157025,301.3804193716138,8597400
2025-10-13,303.6580810546875,305.1272097801061,301.17337467050265,301.3212684867699,10788700
2025-10-14,297.85052490234375,302.70165257420854,290.0907186231138,301.5578902761218,16178800
2025-10-15,301.4100036621094,307.7499693151439,301.1635039391426,302.1002149225357,11354800
2025-10-16,294.3600769042969,304.35808863852304,292.9106575300408,301.0747260223031,10549400
2025-10-17,293.3938293457031,295.3559575215809,290.08088749555986,294.97143359875633,10153500
2025-10-20,298.1265869140625,299.43798218705626,293.9854099500461,294.32064593592156,6894900
2025-10-21,292.93035888671875,299.7929016175946,292.841622611914,297.43638030144115,7372700
2025-10-22,289.99212646484375,293.88683421544886,286.47213320670807,293.60088610479784,8054100
2025-10-23,290.4161071777344,292.2204718178062,288.4145307332595,290.25834375227123,5438800
2025-10-24,296.2334899902344,298.36325106738366,291.31336547241364,291.93451945757295,7228300
2025-10-27,299.89154052734375,300.2662249001909,296.7955198233114,297.92941246883,5642200
2025-10-28,301.0845947265625,303.6580673748709,298.915415308335,300.59159530101573,6336000
2025-10-29,301.2325134277344,303.93414060421026,298.7675163425421,299.2605157595805,7520300
2025-10-30,305.1075134277344,308.233113206998,300.8282816526182,301.50862332627236,7514600
2025-10-31,306.76397705078125,308.48947514882747,302.9481660712639,304.220113094536,7721300
2025-11-03,305.0187683105469,307.9471862719047,301.9227172950412,306.6456604912348,7770000
2025-11-04,304.920166015625,307.84858401169095,300.82827651560933,302.415720333495,7085200
2025-11-05,307.31610107421875,308.71623262048166,301.35082032546103,305.2750763211935,6865200
2025-11-06,309.03179931640625,310.4319009529449,305.9160390722913,306.63579903674446,7206100
2025-11-07,309.8106689453125,310.02758988101914,303.3326798145578,307.5231746391179,7302300
2025-11-10,312.4532165527344,315.0858168552232,309.810716541713,310.58966412464275,5794100
2025-11-11,311.2009582519531,314.58292715130625,310.86572224729366,313.05464094031504,5030200
